370194007810396|02|2027|3840
370194007865341|11|2028|9950
370194007881736|11|2028|5122
370194007865481|03|2026|2499
370194007836714|06|2027|9042
370194007858163|07|2027|2639
370194007854287|02|2026|5367
370194007861829|03|2028|7910
370194007831970|12|2026|8512
370194007863759|03|2025|1192
370194007861902|02|2025|5961
370194007810248|02|2026|8380
370194007847638|08|2027|7649
370194007850269|12|2030|2801
370194007825964|09|2026|8377
370194007838249|08|2026|9360
370194007867859|11|2024|5555
370194007847190|03|2029|6789
370194007846218|06|2024|7695
370194007835674|01|2028|5270
370194007869053|12|2025|3182
370194007827804|05|2028|9317
370194007894671|11|2027|9853
370194007883245|12|2030|1658
370194007885927|04|2027|4005
370194007850947|07|2030|6055
370194007830162|03|2024|8955
370194007854386|02|2027|2349
370194007809364|04|2030|7780
370194007898631|01|2027|9325
370194007859328|01|2028|1934
